Auction ID,location,Interval,X,Y,precip,weights
3,"Eastanollee, GA",2015_02,-83.26,34.52,56.13,463.4615385
0,"Fitzgerald, GA",2015_02,-83.25,31.72,177.86,450.617284
18,"Greensboro, GA",2015_02,-83.18,33.58,62.75,468.5185185
15,"Jackson, GA",2015_02,-83.97,33.3,88.5,533.3333333
10,"Lanier, GA",2015_02,-84,34.28,65.35,526.1904762
7,"Moutlrie, GA",2015_02,-83.79,31.19,138.94,468.6440678
4,"Pulaski Co Stockyard, GA",2015_02,-83.47,32.28,40.03,477.9411765
1,"Swainsboro, GA",2015_02,-82.33,32.6,97.69,446.9387755
16,"Thomasville, GA",2015_02,-83.98,30.84,77.49,483.3333333
12,"Washington, GA",2015_02,-82.74,33.74,101.62,520.9302326
13,"Americus, GA",2015_03,-84.23,32.07,114.16,461.3636364
11,"Ashburn, GA",2015_03,-83.65,31.71,122.71,508.2840237
9,"Athens, GA",2015_03,-83.38,33.96,71.55,506.9767442
0,"Calhoun, GA",2015_03,-84.95,34.5,74.83,496.3414634
18,"Carnesville, GA",2015_03,-83.24,34.37,94.24,492.2566372
15,"Carrollton, GA",2015_03,-85.08,33.58,94.85,476.2711864
10,"Dixie Livestock Market, GA",2015_03,-82.32,32.37,91.6,492.2907489
7,"Donalsonville, GA",2015_03,-84.88,31.04,101.84,527.3972603
4,"Eastanollee, GA",2015_03,-83.26,34.52,106.23,474.7863248
1,"Fitzgerald, GA",2015_03,-83.25,31.72,176.43,492.4603175
19,"Greensboro, GA",2015_03,-83.18,33.58,82.33,469.2307692
16,"Jackson, GA",2015_03,-83.97,33.3,74.24,490.5797101
12,"Lanier, GA",2015_03,-84,34.28,125.82,484.8
8,"Moutlrie, GA",2015_03,-83.79,31.19,30.85,462.962963
5,"Pulaski Co Stockyard, GA",2015_03,-83.47,32.28,134.41,491.588785
2,"Swainsboro, GA",2015_03,-82.33,32.6,112.63,481.6176471
20,"Thomaston, GA",2015_03,-84.33,32.89,36.71,500
17,"Thomasville, GA",2015_03,-83.98,30.84,175.87,490
14,"Washington, GA",2015_03,-82.74,33.74,103.22,486.8421053
13,"Americus, GA",2015_04,-84.23,32.07,51.96,475.862069
11,"Ashburn, GA",2015_04,-83.65,31.71,115.87,488.1642512
10,"Athens, GA",2015_04,-83.38,33.96,63.97,510.1485149
1,"Calhoun, GA",2015_04,-84.95,34.5,125.73,506.7164179
19,"Carnesville, GA",2015_04,-83.24,34.37,130.53,496.9594595
16,"Carrollton, GA",2015_04,-85.08,33.58,98.72,494.1176471
12,"Dixie Livestock Market, GA",2015_04,-82.32,32.37,80.01,465.0289017
8,"Donalsonville, GA",2015_04,-84.88,31.04,59.99,513.2352941
5,"Eastanollee, GA",2015_04,-83.26,34.52,111.01,487.2727273
2,"Fitzgerald, GA",2015_04,-83.25,31.72,105.06,459.7087379
20,"Greensboro, GA",2015_04,-83.18,33.58,104.19,471.4285714
17,"Jackson, GA",2015_04,-83.97,33.3,76.16,481.7307692
14,"Lanier, GA",2015_04,-84,34.28,102.32,517.0886076
9,"Moutlrie, GA",2015_04,-83.79,31.19,87.6,444.3298969
6,"Pulaski Co Stockyard, GA",2015_04,-83.47,32.28,102.95,494.6078431
3,"Swainsboro, GA",2015_04,-82.33,32.6,78.05,474.3589744
0,"Thomaston, GA",2015_04,-84.33,32.89,68.5,456.25
18,"Thomasville, GA",2015_04,-83.98,30.84,146.01,465.2777778
15,"Washington, GA",2015_04,-82.74,33.74,97.38,508.3333333
13,"Americus, GA",2015_05,-84.23,32.07,21.69,478.75
11,"Ashburn, GA",2015_05,-83.65,31.71,78.07,492.481203
12,"Athens, GA",2015_05,-83.38,33.96,71.94,511.682243
2,"Calhoun, GA",2015_05,-84.95,34.5,90.13,512.295082
20,"Carnesville, GA",2015_05,-83.24,34.37,115.31,505.6390977
17,"Carrollton, GA",2015_05,-85.08,33.58,48.23,500.7352941
14,"Dixie Livestock Market, GA",2015_05,-82.32,32.37,127.48,476.8292683
9,"Donalsonville, GA",2015_05,-84.88,31.04,65.82,468.852459
6,"Eastanollee, GA",2015_05,-83.26,34.52,128.26,490
3,"Fitzgerald, GA",2015_05,-83.25,31.72,36.3,464.516129
0,"Greensboro, GA",2015_05,-83.18,33.58,89.3,510.5263158
18,"Jackson, GA",2015_05,-83.97,33.3,50.72,519.4805195
15,"Lanier, GA",2015_05,-84,34.28,47.3,520.4225352
10,"Moutlrie, GA",2015_05,-83.79,31.19,166.71,484.6456693
7,"Pulaski Co Stockyard, GA",2015_05,-83.47,32.28,102.78,475.308642
4,"Swainsboro, GA",2015_05,-82.33,32.6,90.51,523.0769231
19,"Thomasville, GA",2015_05,-83.98,30.84,176.25,487.9518072
16,"Washington, GA",2015_05,-82.74,33.74,77.84,503.3898305
13,"Americus, GA",2015_06,-84.23,32.07,55.4,471.0526316
11,"Ashburn, GA",2015_06,-83.65,31.71,82.96,483.5714286
14,"Athens, GA",2015_06,-83.38,33.96,65.47,528.4172662
3,"Calhoun, GA",2015_06,-84.95,34.5,66.62,512.0192308
0,"Carnesville, GA",2015_06,-83.24,34.37,116.97,495.1219512
18,"Carrollton, GA",2015_06,-85.08,33.58,79.42,507.3643411
15,"Dixie Livestock Market, GA",2015_06,-82.32,32.37,72.95,476.3779528
10,"Donalsonville, GA",2015_06,-84.88,31.04,22.32,500
7,"Eastanollee, GA",2015_06,-83.26,34.52,186.59,492.6470588
4,"Fitzgerald, GA",2015_06,-83.25,31.72,49.05,442.3809524
1,"Greensboro, GA",2015_06,-83.18,33.58,75.69,504.8387097
19,"Jackson, GA",2015_06,-83.97,33.3,69,538.8888889
16,"Lanier, GA",2015_06,-84,34.28,126.07,507.6923077
12,"Moutlrie, GA",2015_06,-83.79,31.19,184.73,476.5306122
8,"Pulaski Co Stockyard, GA",2015_06,-83.47,32.28,90.39,472.0930233
5,"Swainsboro, GA",2015_06,-82.33,32.6,55.28,473.4177215
2,"Thomaston, GA",2015_06,-84.33,32.89,114.5,470.7317073
20,"Thomasville, GA",2015_06,-83.98,30.84,114.35,529.8611111
17,"Washington, GA",2015_06,-82.74,33.74,97.33,520.1388889
13,"Americus, GA",2015_07,-84.23,32.07,79.38,469.2307692
11,"Ashburn, GA",2015_07,-83.65,31.71,96.48,507.7205882
15,"Athens, GA",2015_07,-83.38,33.96,80.98,540.6896552
4,"Calhoun, GA",2015_07,-84.95,34.5,90.43,516.3366337
1,"Carnesville, GA",2015_07,-83.24,34.37,117.27,492.4050633
19,"Carrollton, GA",2015_07,-85.08,33.58,108.02,503.1578947
16,"Dixie Livestock Market, GA",2015_07,-82.32,32.37,202.11,522.0588235
12,"Donalsonville, GA",2015_07,-84.88,31.04,52.59,502.7027027
8,"Eastanollee, GA",2015_07,-83.26,34.52,99.81,478.7671233
5,"Fitzgerald, GA",2015_07,-83.25,31.72,152.18,486.036036
2,"Greensboro, GA",2015_07,-83.18,33.58,71.81,531.25
20,"Jackson, GA",2015_07,-83.97,33.3,92.11,490.3225806
17,"Lanier, GA",2015_07,-84,34.28,92.13,511.4754098
14,"Moutlrie, GA",2015_07,-83.79,31.19,114.3,483.9805825
9,"Pulaski Co Stockyard, GA",2015_07,-83.47,32.28,84.17,491.6666667
6,"Swainsboro, GA",2015_07,-82.33,32.6,52.82,493.75
0,"Thomasville, GA",2015_07,-83.98,30.84,75.43,513.7931034
18,"Washington, GA",2015_07,-82.74,33.74,127.58,527.6119403
13,"Americus, GA",2015_08,-84.23,32.07,85.98,514.893617
11,"Ashburn, GA",2015_08,-83.65,31.71,97.28,509.7345133
16,"Athens, GA",2015_08,-83.38,33.96,102.93,526.7080745
5,"Calhoun, GA",2015_08,-84.95,34.5,99.83,519.1056911
2,"Carnesville, GA",2015_08,-83.24,34.37,73.05,488.1578947
20,"Carrollton, GA",2015_08,-85.08,33.58,109.23,518.2857143
17,"Dixie Livestock Market, GA",2015_08,-82.32,32.37,67.81,501.0309278
14,"Donalsonville, GA",2015_08,-84.88,31.04,111.09,530
9,"Eastanollee, GA",2015_08,-83.26,34.52,75.34,515.2380952
6,"Fitzgerald, GA",2015_08,-83.25,31.72,81.09,459.057971
3,"Greensboro, GA",2015_08,-83.18,33.58,97.57,502.5
0,"Jackson, GA",2015_08,-83.97,33.3,81.41,511.9402985
18,"Lanier, GA",2015_08,-84,34.28,91.11,511.3207547
15,"Moutlrie, GA",2015_08,-83.79,31.19,51.24,461.1111111
10,"Pulaski Co Stockyard, GA",2015_08,-83.47,32.28,49.88,483.203125
7,"Swainsboro, GA",2015_08,-82.33,32.6,39.79,487.1428571
1,"Thomasville, GA",2015_08,-83.98,30.84,71.86,510
19,"Washington, GA",2015_08,-82.74,33.74,137.93,553.4482759
13,"Americus, GA",2015_09,-84.23,32.07,99.2,448.2142857
1,"Ashburn, GA",2015_09,-83.65,31.71,93.86,499.1758242
17,"Athens, GA",2015_09,-83.38,33.96,127.73,531.3513514
6,"Calhoun, GA",2015_09,-84.95,34.5,88.95,528.8288288
3,"Carnesville, GA",2015_09,-83.24,34.37,121.01,504.1208791
0,"Carrollton, GA",2015_09,-85.08,33.58,120.05,498.6577181
18,"Dixie Livestock Market, GA",2015_09,-82.32,32.37,195.38,498.0769231
15,"Donalsonville, GA",2015_09,-84.88,31.04,108.38,532.4468085
10,"Eastanollee, GA",2015_09,-83.26,34.52,92.03,514.4444444
7,"Fitzgerald, GA",2015_09,-83.25,31.72,84.61,478.7356322
4,"Greensboro, GA",2015_09,-83.18,33.58,135.48,525.7142857
1,"Jackson, GA",2015_09,-83.97,33.3,125.61,506.626506
19,"Lanier, GA",2015_09,-84,34.28,90.72,529.3103448
16,"Moutlrie, GA",2015_09,-83.79,31.19,77.71,498.4
12,"Pulaski Co Stockyard, GA",2015_09,-83.47,32.28,68.87,494.6280992
8,"Swainsboro, GA",2015_09,-82.33,32.6,48.65,461.4754098
5,"Thomaston, GA",2015_09,-84.33,32.89,35.63,481.25
2,"Thomasville, GA",2015_09,-83.98,30.84,81.86,513.6363636
20,"Washington, GA",2015_09,-82.74,33.74,148.26,512.3762376
9,"Thomaston, GA",2004_01,-84.33,32.89,88.86,
1,"Carnesville, GA",2005_03,-83.24,34.37,92.8,
7,"Thomaston, GA",2005_07,-84.33,32.89,142.12,
10,"Thomasville, GA",2006_02,-83.98,30.84,132.05,
12,"Thomasville, GA",2006_03,-83.98,30.84,73.31,
8,"Washington, GA",2006_03,-82.74,33.74,67.63,
14,"Thomasville, GA",2006_04,-83.98,30.84,75.77,
9,"Washington, GA",2006_04,-82.74,33.74,60.77,
15,"Thomasville, GA",2006_05,-83.98,30.84,82.06,
16,"Thomasville, GA",2006_06,-83.98,30.84,87.29,
17,"Thomasville, GA",2006_07,-83.98,30.84,189.16,
18,"Thomasville, GA",2006_08,-83.98,30.84,189.16,
19,"Thomasville, GA",2006_09,-83.98,30.84,83.85,
20,"Thomasville, GA",2006_10,-83.98,30.84,171.81,
0,"Thomasville, GA",2006_11,-83.98,30.84,109.72,
12,"Blackshear, GA",2007_01,-82.24,31.31,83.56,
1,"Thomasville, GA",2007_01,-83.98,30.84,39.15,
5,"Thomaston, GA",2007_02,-84.33,32.89,72.9,
2,"Thomasville, GA",2007_02,-83.98,30.84,88.43,
3,"Thomasville, GA",2007_03,-83.98,30.84,170.84,
4,"Thomasville, GA",2007_04,-83.98,30.84,179.18,
8,"Athens, GA",2008_03,-83.38,33.96,146.07,
5,"Blackshear, GA",2008_03,-82.24,31.31,103.05,
2,"Thomaston, GA",2008_07,-84.33,32.89,81.89,
15,"Blackshear, GA",2008_11,-82.24,31.31,91.81,
16,"Blackshear, GA",2009_01,-82.24,31.31,92.28,
12,"Blakely, GA",2009_01,-84.93,31.38,53.24,
7,"Thomaston, GA",2009_01,-84.33,32.89,92.49,
8,"Thomaston, GA",2009_02,-84.33,32.89,86.97,
9,"Thomaston, GA",2009_03,-84.33,32.89,67.5,
19,"Blackshear, GA",2009_04,-82.24,31.31,157.09,
16,"Blakely, GA",2009_04,-84.93,31.38,142.23,
10,"Thomaston, GA",2009_04,-84.33,32.89,49.65,
20,"Blackshear, GA",2009_05,-82.24,31.31,149.8,
17,"Blakely, GA",2009_05,-84.93,31.38,140.66,
12,"Thomaston, GA",2009_05,-84.33,32.89,54.26,
0,"Blackshear, GA",2009_06,-82.24,31.31,61.91,
18,"Blakely, GA",2009_06,-84.93,31.38,101.6,
1,"Blackshear, GA",2009_07,-82.24,31.31,32.78,
19,"Blakely, GA",2009_07,-84.93,31.38,148.2,
2,"Blackshear, GA",2009_08,-82.24,31.31,197.78,
20,"Blakely, GA",2009_08,-84.93,31.38,92.95,
3,"Blackshear, GA",2009_09,-82.24,31.31,70.19,
0,"Blakely, GA",2009_09,-84.93,31.38,209.61,
17,"Thomaston, GA",2009_09,-84.33,32.89,83.51,
4,"Blackshear, GA",2009_10,-82.24,31.31,57.48,
1,"Blakely, GA",2009_10,-84.93,31.38,187.54,
18,"Thomaston, GA",2009_10,-84.33,32.89,71.62,
8,"Athens, GA",2009_11,-83.38,33.96,67.88,
5,"Blackshear, GA",2009_11,-82.24,31.31,86.9,
2,"Blakely, GA",2009_11,-84.93,31.38,85.65,
6,"Donalsonville, GA",2009_11,-84.88,31.04,53.79,
10,"Lanier, GA",2009_11,-84,34.28,139.31,
1,"Swainsboro, GA",2009_11,-82.33,32.6,99.19,
19,"Thomaston, GA",2009_11,-84.33,32.89,126.82,
9,"Athens, GA",2010_01,-83.38,33.96,64.32,
6,"Blackshear, GA",2010_01,-82.24,31.31,75.44,
3,"Blakely, GA",2010_01,-84.93,31.38,120.07,
2,"Swainsboro, GA",2010_01,-82.33,32.6,88.62,
20,"Thomaston, GA",2010_01,-84.33,32.89,62.94,
17,"Thomasville, GA",2010_01,-83.98,30.84,62.02,
7,"Blackshear, GA",2010_02,-82.24,31.31,49.26,
4,"Blakely, GA",2010_02,-84.93,31.38,78.43,
3,"Swainsboro, GA",2010_02,-82.33,32.6,93.94,
0,"Thomaston, GA",2010_02,-84.33,32.89,142.56,
8,"Blackshear, GA",2010_03,-82.24,31.31,67.88,
5,"Blakely, GA",2010_03,-84.93,31.38,112.53,
17,"Carrollton, GA",2010_03,-85.08,33.58,178.44,
18,"Jackson, GA",2010_03,-83.97,33.3,124.97,
15,"Lanier, GA",2010_03,-84,34.28,78.23,
1,"Thomaston, GA",2010_03,-84.33,32.89,96.46,
9,"Blackshear, GA",2010_04,-82.24,31.31,85.78,
6,"Blakely, GA",2010_04,-84.93,31.38,103.4,
2,"Thomaston, GA",2010_04,-84.33,32.89,161.64,
10,"Blackshear, GA",2010_05,-82.24,31.31,65.77,
7,"Blakely, GA",2010_05,-84.93,31.38,92.97,
3,"Thomaston, GA",2010_05,-84.33,32.89,144.16,
12,"Blackshear, GA",2010_06,-82.24,31.31,56.97,
8,"Blakely, GA",2010_06,-84.93,31.38,137.84,
4,"Thomaston, GA",2010_06,-84.33,32.89,95.5,
14,"Blackshear, GA",2010_07,-82.24,31.31,73.77,
9,"Blakely, GA",2010_07,-84.93,31.38,183.89,
5,"Thomaston, GA",2010_07,-84.33,32.89,125.65,
15,"Blackshear, GA",2010_08,-82.24,31.31,100.5,
10,"Blakely, GA",2010_08,-84.93,31.38,167.97,
6,"Thomaston, GA",2010_08,-84.33,32.89,155.44,
16,"Blackshear, GA",2010_09,-82.24,31.31,120.72,
12,"Blakely, GA",2010_09,-84.93,31.38,92.11,
7,"Thomaston, GA",2010_09,-84.33,32.89,172.76,
17,"Blackshear, GA",2010_10,-82.24,31.31,112.96,
14,"Blakely, GA",2010_10,-84.93,31.38,63.01,
8,"Thomaston, GA",2010_10,-84.33,32.89,154.84,
18,"Blackshear, GA",2010_11,-82.24,31.31,60.6,
15,"Blakely, GA",2010_11,-84.93,31.38,89.02,
9,"Thomaston, GA",2010_11,-84.33,32.89,98.9,
19,"Blackshear, GA",2011_01,-82.24,31.31,56.22,
16,"Blakely, GA",2011_01,-84.93,31.38,92.64,
10,"Thomaston, GA",2011_01,-84.33,32.89,40.83,
20,"Blackshear, GA",2011_02,-82.24,31.31,40.45,
17,"Blakely, GA",2011_02,-84.93,31.38,83.33,
12,"Thomaston, GA",2011_02,-84.33,32.89,46.39,
0,"Blackshear, GA",2011_03,-82.24,31.31,45.08,
18,"Blakely, GA",2011_03,-84.93,31.38,52.45,
14,"Thomaston, GA",2011_03,-84.33,32.89,129.81,
1,"Blackshear, GA",2011_04,-82.24,31.31,33.61,
19,"Blakely, GA",2011_04,-84.93,31.38,53.75,
15,"Thomaston, GA",2011_04,-84.33,32.89,88.21,
2,"Blackshear, GA",2011_05,-82.24,31.31,39.56,
20,"Blakely, GA",2011_05,-84.93,31.38,96.37,
16,"Thomaston, GA",2011_05,-84.33,32.89,96.64,
3,"Blackshear, GA",2011_06,-82.24,31.31,86.87,
0,"Blakely, GA",2011_06,-84.93,31.38,54.38,
17,"Thomaston, GA",2011_06,-84.33,32.89,132.4,
4,"Blackshear, GA",2011_07,-82.24,31.31,97.2,
1,"Blakely, GA",2011_07,-84.93,31.38,62.07,
18,"Thomaston, GA",2011_07,-84.33,32.89,137.72,
5,"Blackshear, GA",2011_08,-82.24,31.31,75.54,
2,"Blakely, GA",2011_08,-84.93,31.38,74.26,
19,"Thomaston, GA",2011_08,-84.33,32.89,76.43,
6,"Blackshear, GA",2011_09,-82.24,31.31,46.57,
3,"Blakely, GA",2011_09,-84.93,31.38,71.53,
20,"Thomaston, GA",2011_09,-84.33,32.89,80.92,
7,"Blackshear, GA",2011_10,-82.24,31.31,54.32,
4,"Blakely, GA",2011_10,-84.93,31.38,65.24,
0,"Thomaston, GA",2011_10,-84.33,32.89,67.07,
8,"Blackshear, GA",2011_11,-82.24,31.31,71.09,
5,"Blakely, GA",2011_11,-84.93,31.38,103.6,
1,"Thomaston, GA",2011_11,-84.33,32.89,79.38,
9,"Blackshear, GA",2012_01,-82.24,31.31,72.49,
6,"Blakely, GA",2012_01,-84.93,31.38,127.2,
2,"Thomaston, GA",2012_01,-84.33,32.89,120.25,
10,"Blackshear, GA",2012_02,-82.24,31.31,74.19,
7,"Blakely, GA",2012_02,-84.93,31.38,105.22,
3,"Thomaston, GA",2012_02,-84.33,32.89,89.19,
12,"Blackshear, GA",2012_03,-82.24,31.31,70.14,
8,"Blakely, GA",2012_03,-84.93,31.38,76.42,
4,"Thomaston, GA",2012_03,-84.33,32.89,119.67,
14,"Blackshear, GA",2012_04,-82.24,31.31,91.24,
9,"Blakely, GA",2012_04,-84.93,31.38,77.3,
5,"Thomaston, GA",2012_04,-84.33,32.89,105.92,
15,"Blackshear, GA",2012_05,-82.24,31.31,86.44,
10,"Blakely, GA",2012_05,-84.93,31.38,57.31,
6,"Thomaston, GA",2012_05,-84.33,32.89,95.26,
16,"Blackshear, GA",2012_06,-82.24,31.31,83.35,
12,"Blakely, GA",2012_06,-84.93,31.38,56.7,
7,"Thomaston, GA",2012_06,-84.33,32.89,85.12,
17,"Blackshear, GA",2012_07,-82.24,31.31,83.51,
14,"Blakely, GA",2012_07,-84.93,31.38,44.18,
18,"Donalsonville, GA",2012_07,-84.88,31.04,186.5,
19,"Moutlrie, GA",2012_07,-83.79,31.19,87.94,
16,"Pulaski Co Stockyard, GA",2012_07,-83.47,32.28,85.06,
8,"Thomaston, GA",2012_07,-84.33,32.89,79.93,
18,"Blackshear, GA",2012_08,-82.24,31.31,85.77,
15,"Blakely, GA",2012_08,-84.93,31.38,63.28,
9,"Thomaston, GA",2012_08,-84.33,32.89,113.54,
19,"Blackshear, GA",2012_09,-82.24,31.31,114.75,
16,"Blakely, GA",2012_09,-84.93,31.38,92.21,
15,"Swainsboro, GA",2012_09,-82.33,32.6,87.29,
10,"Thomaston, GA",2012_09,-84.33,32.89,134.18,
4,"Washington, GA",2012_09,-82.74,33.74,110.22,
20,"Blackshear, GA",2012_10,-82.24,31.31,81.25,
17,"Blakely, GA",2012_10,-84.93,31.38,67.98,
16,"Swainsboro, GA",2012_10,-82.33,32.6,195.58,
12,"Thomaston, GA",2012_10,-84.33,32.89,89.95,
0,"Blackshear, GA",2012_11,-82.24,31.31,54.26,
18,"Blakely, GA",2012_11,-84.93,31.38,53.7,
4,"Dixie Livestock Market, GA",2012_11,-82.32,32.37,168.68,
17,"Swainsboro, GA",2012_11,-82.33,32.6,211.74,
14,"Thomaston, GA",2012_11,-84.33,32.89,82.31,
1,"Blackshear, GA",2013_01,-82.24,31.31,70.25,
19,"Blakely, GA",2013_01,-84.93,31.38,77.6,
5,"Dixie Livestock Market, GA",2013_01,-82.32,32.37,88.39,
18,"Swainsboro, GA",2013_01,-82.33,32.6,125.44,
15,"Thomaston, GA",2013_01,-84.33,32.89,103.75,
2,"Blackshear, GA",2013_02,-82.24,31.31,110.73,
20,"Blakely, GA",2013_02,-84.93,31.38,79.02,
6,"Dixie Livestock Market, GA",2013_02,-82.32,32.37,62.78,
19,"Swainsboro, GA",2013_02,-82.33,32.6,92.73,
16,"Thomaston, GA",2013_02,-84.33,32.89,141.28,
3,"Blackshear, GA",2013_03,-82.24,31.31,96.26,
0,"Blakely, GA",2013_03,-84.93,31.38,63.92,
7,"Dixie Livestock Market, GA",2013_03,-82.32,32.37,89.56,
20,"Swainsboro, GA",2013_03,-82.33,32.6,77.9,
17,"Thomaston, GA",2013_03,-84.33,32.89,100.77,
4,"Blackshear, GA",2013_04,-82.24,31.31,86.12,
1,"Blakely, GA",2013_04,-84.93,31.38,169.25,
18,"Thomaston, GA",2013_04,-84.33,32.89,96.37,
5,"Blackshear, GA",2013_05,-82.24,31.31,93.35,
2,"Blakely, GA",2013_05,-84.93,31.38,89.17,
19,"Thomaston, GA",2013_05,-84.33,32.89,67.47,
6,"Blackshear, GA",2013_06,-82.24,31.31,93.68,
3,"Blakely, GA",2013_06,-84.93,31.38,78.24,
20,"Thomaston, GA",2013_06,-84.33,32.89,33.08,
7,"Blackshear, GA",2013_07,-82.24,31.31,139.79,
4,"Blakely, GA",2013_07,-84.93,31.38,95.43,
0,"Thomaston, GA",2013_07,-84.33,32.89,55.65,
8,"Blackshear, GA",2013_08,-82.24,31.31,131.8,
5,"Blakely, GA",2013_08,-84.93,31.38,92.2,
1,"Thomaston, GA",2013_08,-84.33,32.89,136.98,
9,"Blackshear, GA",2013_09,-82.24,31.31,121.61,
6,"Blakely, GA",2013_09,-84.93,31.38,80.13,
2,"Thomaston, GA",2013_09,-84.33,32.89,36.63,
10,"Blackshear, GA",2013_10,-82.24,31.31,63.5,
7,"Blakely, GA",2013_10,-84.93,31.38,57.97,
3,"Thomaston, GA",2013_10,-84.33,32.89,131.15,
12,"Blackshear, GA",2013_11,-82.24,31.31,103.31,
8,"Blakely, GA",2013_11,-84.93,31.38,81.84,
4,"Thomaston, GA",2013_11,-84.33,32.89,160.63,
14,"Blackshear, GA",2014_01,-82.24,31.31,195.48,
9,"Blakely, GA",2014_01,-84.93,31.38,118.93,
5,"Thomaston, GA",2014_01,-84.33,32.89,87.3,
15,"Blackshear, GA",2014_02,-82.24,31.31,244.44,
10,"Blakely, GA",2014_02,-84.93,31.38,86.07,
6,"Thomaston, GA",2014_02,-84.33,32.89,166.82,
16,"Blackshear, GA",2014_03,-82.24,31.31,,
12,"Blakely, GA",2014_03,-84.93,31.38,64.68,
17,"Blackshear, GA",2014_04,-82.24,31.31,,
14,"Blakely, GA",2014_04,-84.93,31.38,76.98,
6,"Carnesville, GA",2014_04,-83.24,34.37,106.14,
18,"Blackshear, GA",2014_05,-82.24,31.31,89.19,
15,"Blakely, GA",2014_05,-84.93,31.38,90.74,
19,"Blackshear, GA",2014_06,-82.24,31.31,75.94,
16,"Blakely, GA",2014_06,-84.93,31.38,77.7,
20,"Blackshear, GA",2014_07,-82.24,31.31,79.15,
17,"Blakely, GA",2014_07,-84.93,31.38,101.95,
9,"Carnesville, GA",2014_07,-83.24,34.37,83.7,
0,"Blackshear, GA",2014_08,-82.24,31.31,101.95,
18,"Blakely, GA",2014_08,-84.93,31.38,124.9,
1,"Blackshear, GA",2014_09,-82.24,31.31,98.6,
19,"Blakely, GA",2014_09,-84.93,31.38,111.63,
2,"Blackshear, GA",2014_10,-82.24,31.31,82.22,
20,"Blakely, GA",2014_10,-84.93,31.38,98.63,
3,"Blackshear, GA",2014_11,-82.24,31.31,95.55,
0,"Blakely, GA",2014_11,-84.93,31.38,77,
4,"Blackshear, GA",2015_01,-82.24,31.31,79.28,
1,"Blakely, GA",2015_01,-84.93,31.38,128.91,
5,"Blackshear, GA",2015_02,-82.24,31.31,69.47,
2,"Blakely, GA",2015_02,-84.93,31.38,81.62,
19,"Thomaston, GA",2015_02,-84.33,32.89,87.92,
6,"Blackshear, GA",2015_03,-82.24,31.31,82.82,
3,"Blakely, GA",2015_03,-84.93,31.38,161.65,
7,"Blackshear, GA",2015_04,-82.24,31.31,69.03,
4,"Blakely, GA",2015_04,-84.93,31.38,147.37,
8,"Blackshear, GA",2015_05,-82.24,31.31,132.15,
5,"Blakely, GA",2015_05,-84.93,31.38,233.16,
1,"Thomaston, GA",2015_05,-84.33,32.89,106.13,
9,"Blackshear, GA",2015_06,-82.24,31.31,60.01,
6,"Blakely, GA",2015_06,-84.93,31.38,,
10,"Blackshear, GA",2015_07,-82.24,31.31,171.86,
7,"Blakely, GA",2015_07,-84.93,31.38,,
3,"Thomaston, GA",2015_07,-84.33,32.89,49,
12,"Blackshear, GA",2015_08,-82.24,31.31,121.31,
8,"Blakely, GA",2015_08,-84.93,31.38,115.13,
4,"Thomaston, GA",2015_08,-84.33,32.89,73.21,
14,"Blackshear, GA",2015_09,-82.24,31.31,161.91,
9,"Blakely, GA",2015_09,-84.93,31.38,76.53,
